text,counts,file
96 percent,1,020_2006.xml
135 percent,1,020_2006.xml
95 percent,1,020_2006.xml
75 percent,2,020_2007.xml
100 percent,3,020_2007.xml
2 percent,8,020_2007.xml
50 percent,6,020_2007.xml
10 per centum,1,020_2007.xml
20 per centum,1,020_2007.xml
4 per centum,1,020_2007.xml
0.25 percentage points,1,020_2007.xml
1 per centum,3,020_2007.xml
20 percent,7,020_2007.xml
25 percent,4,020_2007.xml
200 percent,2,020_2007.xml
300 percent,3,020_2007.xml
000 percent,3,020_2007.xml
110 percent,1,020_2007.xml
90 percent,1,020_2007.xml
0.5 percent,1,020_2007.xml
4 percent,1,020_2007.xml
0.50 percent,1,020_2007.xml
96 percent,1,020_2007.xml
135 percent,1,020_2007.xml
95 percent,1,020_2007.xml
75 percent,2,020_2008.xml
100 percent,3,020_2008.xml
2 percent,8,020_2008.xml
50 percent,6,020_2008.xml
10 per centum,1,020_2008.xml
20 per centum,1,020_2008.xml
4 per centum,1,020_2008.xml
0.25 percentage points,1,020_2008.xml
1 per centum,3,020_2008.xml
20 percent,7,020_2008.xml
25 percent,4,020_2008.xml
200 percent,2,020_2008.xml
300 percent,3,020_2008.xml
000 percent,3,020_2008.xml
110 percent,1,020_2008.xml
90 percent,1,020_2008.xml
0.5 percent,1,020_2008.xml
4 percent,1,020_2008.xml
0.50 percent,1,020_2008.xml
96 percent,1,020_2008.xml
135 percent,1,020_2008.xml
95 percent,1,020_2008.xml
75 percent,2,020_2009.xml
100 percent,3,020_2009.xml
2 percent,8,020_2009.xml
50 percent,6,020_2009.xml
10 per centum,1,020_2009.xml
20 per centum,1,020_2009.xml
4 per centum,1,020_2009.xml
0.25 percentage points,1,020_2009.xml
1 per centum,3,020_2009.xml
20 percent,7,020_2009.xml
25 percent,4,020_2009.xml
200 percent,2,020_2009.xml
300 percent,3,020_2009.xml
000 percent,3,020_2009.xml
110 percent,1,020_2009.xml
90 percent,1,020_2009.xml
0.5 percent,1,020_2009.xml
4 percent,1,020_2009.xml
0.50 percent,1,020_2009.xml
96 percent,1,020_2009.xml
135 percent,1,020_2009.xml
95 percent,1,020_2009.xml
75 percent,2,020_2010.xml
100 percent,3,020_2010.xml
2 percent,8,020_2010.xml
50 percent,6,020_2010.xml
10 per centum,1,020_2010.xml
20 per centum,1,020_2010.xml
4 per centum,1,020_2010.xml
0.25 percentage points,1,020_2010.xml
1 per centum,3,020_2010.xml
20 percent,7,020_2010.xml
25 percent,4,020_2010.xml
200 percent,2,020_2010.xml
300 percent,3,020_2010.xml
000 percent,3,020_2010.xml
110 percent,1,020_2010.xml
90 percent,1,020_2010.xml
0.5 percent,1,020_2010.xml
4 percent,4,020_2010.xml
10 percent,1,020_2010.xml
28 percent,1,020_2010.xml
33 percent,1,020_2010.xml
96 percent,1,020_2010.xml
75 percent,2,020_2011.xml
100 percent,3,020_2011.xml
2 percent,9,020_2011.xml
10 per centum,1,020_2011.xml
20 per centum,1,020_2011.xml
4 per centum,1,020_2011.xml
0.25 percentage points,1,020_2011.xml
1 per centum,3,020_2011.xml
20 percent,7,020_2011.xml
25 percent,4,020_2011.xml
200 percent,2,020_2011.xml
300 percent,3,020_2011.xml
000 percent,3,020_2011.xml
50 percent,4,020_2011.xml
110 percent,1,020_2011.xml
90 percent,1,020_2011.xml
18 percent,1,020_2011.xml
4 percent,4,020_2011.xml
10 percent,1,020_2011.xml
28 percent,1,020_2011.xml
33 percent,1,020_2011.xml
96 percent,1,020_2011.xml
75 percent,2,020_2012.xml
100 percent,3,020_2012.xml
2 percent,9,020_2012.xml
10 per centum,1,020_2012.xml
20 per centum,1,020_2012.xml
4 per centum,1,020_2012.xml
0.25 percentage points,1,020_2012.xml
1 per centum,3,020_2012.xml
20 percent,7,020_2012.xml
25 percent,4,020_2012.xml
200 percent,2,020_2012.xml
300 percent,3,020_2012.xml
000 percent,3,020_2012.xml
50 percent,4,020_2012.xml
110 percent,1,020_2012.xml
90 percent,1,020_2012.xml
18 percent,1,020_2012.xml
4 percent,4,020_2012.xml
10 percent,1,020_2012.xml
28 percent,1,020_2012.xml
33 percent,1,020_2012.xml
96 percent,1,020_2012.xml
4 per centum,1,020_2013.xml
0.25 percentage points,1,020_2013.xml
1 per centum,3,020_2013.xml
20 percent,7,020_2013.xml
25 percent,4,020_2013.xml
200 percent,2,020_2013.xml
300 percent,3,020_2013.xml
000 percent,3,020_2013.xml
50 percent,4,020_2013.xml
110 percent,1,020_2013.xml
100 percent,3,020_2013.xml
90 percent,1,020_2013.xml
18 percent,1,020_2013.xml
2 percent,10,020_2013.xml
2.90 percent,1,020_2013.xml
1.11 percent,1,020_2013.xml
4 percent,4,020_2013.xml
10 percent,1,020_2013.xml
28 percent,1,020_2013.xml
33 percent,1,020_2013.xml
96 percent,1,020_2013.xml
10 per centum,1,020_2013.xml
20 per centum,1,020_2013.xml
75 percent,2,020_2013.xml
63.5 percent,1,020_2013.xml
36.5 percent,1,020_2013.xml
10 percent,2,020_2014.xml
4 per centum,1,020_2014.xml
0.25 percentage points,1,020_2014.xml
1 per centum,3,020_2014.xml
20 percent,6,020_2014.xml
90 percent,1,020_2014.xml
18 percent,1,020_2014.xml
2 percent,11,020_2014.xml
2.90 percent,1,020_2014.xml
1.11 percent,1,020_2014.xml
4.0 percent,1,020_2014.xml
0.0 percent,1,020_2014.xml
4 percent,4,020_2014.xml
28 percent,1,020_2014.xml
33 percent,1,020_2014.xml
96 percent,1,020_2014.xml
25 percent,3,020_2014.xml
10 per centum,1,020_2014.xml
20 per centum,1,020_2014.xml
75 percent,2,020_2014.xml
63.5 percent,1,020_2014.xml
36.5 percent,1,020_2014.xml
100 percent,2,020_2014.xml
10 percent,2,020_2015.xml
4 per centum,1,020_2015.xml
0.25 percentage points,1,020_2015.xml
1 per centum,3,020_2015.xml
20 percent,6,020_2015.xml
90 percent,1,020_2015.xml
18 percent,1,020_2015.xml
2 percent,10,020_2015.xml
4.0 percent,1,020_2015.xml
0.0 percent,1,020_2015.xml
4 percent,4,020_2015.xml
28 percent,1,020_2015.xml
33 percent,1,020_2015.xml
96 percent,1,020_2015.xml
25 percent,3,020_2015.xml
10 per centum,1,020_2015.xml
20 per centum,1,020_2015.xml
75 percent,2,020_2015.xml
63.5 percent,1,020_2015.xml
36.5 percent,1,020_2015.xml
100 percent,2,020_2015.xml
10 percent,2,020_2016.xml
4 per centum,1,020_2016.xml
0.25 percentage points,1,020_2016.xml
1 per centum,3,020_2016.xml
20 percent,6,020_2016.xml
90 percent,1,020_2016.xml
18 percent,1,020_2016.xml
2 percent,10,020_2016.xml
4.0 percent,1,020_2016.xml
0.0 percent,1,020_2016.xml
4 percent,4,020_2016.xml
28 percent,1,020_2016.xml
33 percent,1,020_2016.xml
96 percent,1,020_2016.xml
25 percent,3,020_2016.xml
10 per centum,1,020_2016.xml
20 per centum,1,020_2016.xml
75 percent,2,020_2016.xml
63.5 percent,1,020_2016.xml
36.5 percent,1,020_2016.xml
100 percent,2,020_2016.xml
10 percent,2,020_2017.xml
4 per centum,1,020_2017.xml
0.25 percentage points,1,020_2017.xml
1 per centum,3,020_2017.xml
20 percent,6,020_2017.xml
90 percent,1,020_2017.xml
18 percent,1,020_2017.xml
2 percent,10,020_2017.xml
4.0 percent,1,020_2017.xml
0.0 percent,1,020_2017.xml
4 percent,4,020_2017.xml
28 percent,1,020_2017.xml
33 percent,1,020_2017.xml
96 percent,1,020_2017.xml
25 percent,3,020_2017.xml
10 per centum,1,020_2017.xml
20 per centum,1,020_2017.xml
75 percent,2,020_2017.xml
63.5 percent,1,020_2017.xml
36.5 percent,1,020_2017.xml
100 percent,2,020_2017.xml
10 percent,2,020_2018.xml
4 per centum,1,020_2018.xml
0.25 percentage points,1,020_2018.xml
1 per centum,3,020_2018.xml
20 percent,6,020_2018.xml
90 percent,1,020_2018.xml
18 percent,1,020_2018.xml
2 percent,10,020_2018.xml
4.0 percent,1,020_2018.xml
0.0 percent,1,020_2018.xml
4 percent,4,020_2018.xml
28 percent,1,020_2018.xml
33 percent,1,020_2018.xml
96 percent,1,020_2018.xml
25 percent,3,020_2018.xml
10 per centum,1,020_2018.xml
20 per centum,1,020_2018.xml
75 percent,2,020_2018.xml
63.5 percent,1,020_2018.xml
36.5 percent,1,020_2018.xml
100 percent,2,020_2018.xml
10 percent,2,020_2019.xml
4 per centum,1,020_2019.xml
0.25 percentage points,1,020_2019.xml
1 per centum,3,020_2019.xml
20 percent,6,020_2019.xml
90 percent,1,020_2019.xml
18 percent,1,020_2019.xml
2 percent,10,020_2019.xml
4.0 percent,1,020_2019.xml
0.0 percent,1,020_2019.xml
4 percent,4,020_2019.xml
28 percent,1,020_2019.xml
33 percent,1,020_2019.xml
96 percent,1,020_2019.xml
25 percent,3,020_2019.xml
10 per centum,1,020_2019.xml
20 per centum,1,020_2019.xml
50 percent,1,020_2019.xml
75 percent,2,020_2019.xml
63.5 percent,1,020_2019.xml
36.5 percent,1,020_2019.xml
100 percent,2,020_2019.xml
30 percent,12,050_1994.xml
105 percent,1,050_1994.xml
10 percent,32,050_1994.xml
25 percent,26,050_1994.xml
5 percent,28,050_1994.xml
50 percent,20,050_1994.xml
20 percent,7,050_1994.xml
1 percent,36,050_1994.xml
96 percent,1,050_1994.xml
100 percent,4,050_1994.xml
104 percent,1,050_1994.xml
108 percent,1,050_1994.xml
112 percent,1,050_1994.xml
2 percent,25,050_1994.xml
150 percent,2,050_1994.xml
97 percent,1,050_1994.xml
94 percent,1,050_1994.xml
120 percent,1,050_1994.xml
3 percent,21,050_1994.xml
15 percent,6,050_1994.xml
5 per centum,1,050_1994.xml
1.6 per centum,1,050_1994.xml
10 per centum,1,050_1994.xml
50 per centum,1,050_1994.xml
65 percent,1,050_1994.xml
75 percent,13,050_1994.xml
90 percent,2,050_1994.xml
4 percent,5,050_1994.xml
80 percent,7,050_1994.xml
45 percent,2,050_1994.xml
40 percent,8,050_1994.xml
16 percent,1,050_1994.xml
7 percent,4,050_1994.xml
8 percent,1,050_1994.xml
1.3 percent,4,050_1994.xml
55 percent,8,050_1994.xml
6 percent,5,050_1994.xml
60 percent,6,050_1994.xml
70 percent,1,050_1994.xml
1.1 percent,1,050_1994.xml
95 percent,1,050_1994.xml
30 percent,12,050_1995.xml
105 percent,1,050_1995.xml
10 percent,32,050_1995.xml
25 percent,26,050_1995.xml
5 percent,28,050_1995.xml
50 percent,20,050_1995.xml
20 percent,7,050_1995.xml
1 percent,36,050_1995.xml
96 percent,1,050_1995.xml
100 percent,4,050_1995.xml
104 percent,1,050_1995.xml
108 percent,1,050_1995.xml
112 percent,1,050_1995.xml
2 percent,25,050_1995.xml
150 percent,2,050_1995.xml
97 percent,1,050_1995.xml
94 percent,1,050_1995.xml
120 percent,1,050_1995.xml
3 percent,21,050_1995.xml
15 percent,6,050_1995.xml
5 per centum,1,050_1995.xml
1.6 per centum,1,050_1995.xml
10 per centum,1,050_1995.xml
50 per centum,1,050_1995.xml
65 percent,1,050_1995.xml
75 percent,13,050_1995.xml
90 percent,2,050_1995.xml
4 percent,5,050_1995.xml
80 percent,7,050_1995.xml
45 percent,2,050_1995.xml
40 percent,8,050_1995.xml
16 percent,1,050_1995.xml
7 percent,4,050_1995.xml
8 percent,1,050_1995.xml
1.3 percent,4,050_1995.xml
55 percent,8,050_1995.xml
6 percent,5,050_1995.xml
60 percent,6,050_1995.xml
70 percent,1,050_1995.xml
1.1 percent,1,050_1995.xml
95 percent,1,050_1995.xml
30 percent,12,050_1996.xml
105 percent,1,050_1996.xml
10 percent,32,050_1996.xml
25 percent,26,050_1996.xml
5 percent,28,050_1996.xml
50 percent,20,050_1996.xml
20 percent,7,050_1996.xml
1 percent,35,050_1996.xml
96 percent,1,050_1996.xml
100 percent,4,050_1996.xml
104 percent,1,050_1996.xml
108 percent,1,050_1996.xml
112 percent,1,050_1996.xml
2 percent,25,050_1996.xml
150 percent,2,050_1996.xml
97 percent,1,050_1996.xml
94 percent,1,050_1996.xml
120 percent,1,050_1996.xml
3 percent,21,050_1996.xml
15 percent,6,050_1996.xml
5 per centum,1,050_1996.xml
1.6 per centum,1,050_1996.xml
10 per centum,1,050_1996.xml
50 per centum,1,050_1996.xml
4 percent,5,050_1996.xml
80 percent,7,050_1996.xml
75 percent,12,050_1996.xml
45 percent,2,050_1996.xml
40 percent,8,050_1996.xml
16 percent,1,050_1996.xml
7 percent,4,050_1996.xml
8 percent,1,050_1996.xml
1.3 percent,4,050_1996.xml
55 percent,8,050_1996.xml
6 percent,5,050_1996.xml
60 percent,6,050_1996.xml
70 percent,1,050_1996.xml
90 percent,1,050_1996.xml
1.1 percent,1,050_1996.xml
95 percent,1,050_1996.xml
30 percent,12,050_1997.xml
105 percent,1,050_1997.xml
10 percent,32,050_1997.xml
25 percent,26,050_1997.xml
5 percent,28,050_1997.xml
50 percent,20,050_1997.xml
20 percent,7,050_1997.xml
1 percent,35,050_1997.xml
96 percent,1,050_1997.xml
100 percent,4,050_1997.xml
104 percent,1,050_1997.xml
108 percent,1,050_1997.xml
112 percent,1,050_1997.xml
2 percent,23,050_1997.xml
150 percent,2,050_1997.xml
97 percent,1,050_1997.xml
94 percent,1,050_1997.xml
120 percent,1,050_1997.xml
3 percent,21,050_1997.xml
15 percent,7,050_1997.xml
5 per centum,1,050_1997.xml
1.6 per centum,1,050_1997.xml
10 per centum,1,050_1997.xml
50 per centum,1,050_1997.xml
90 percent,2,050_1997.xml
4 percent,5,050_1997.xml
80 percent,7,050_1997.xml
75 percent,12,050_1997.xml
45 percent,2,050_1997.xml
40 percent,8,050_1997.xml
16 percent,1,050_1997.xml
1.3 percent,4,050_1997.xml
7 percent,2,050_1997.xml
55 percent,8,050_1997.xml
6 percent,5,050_1997.xml
60 percent,5,050_1997.xml
70 percent,1,050_1997.xml
1.1 percent,1,050_1997.xml
3.25 percent,2,050_1997.xml
3.4 percent,2,050_1997.xml
3.5 percent,2,050_1997.xml
95 percent,1,050_1997.xml
72 percent,1,050_1997.xml
30 percent,12,050_1998.xml
105 percent,1,050_1998.xml
10 percent,35,050_1998.xml
25 percent,26,050_1998.xml
5 percent,30,050_1998.xml
50 percent,21,050_1998.xml
20 percent,10,050_1998.xml
1 percent,35,050_1998.xml
35 percent,1,050_1998.xml
96 percent,1,050_1998.xml
100 percent,4,050_1998.xml
104 percent,1,050_1998.xml
108 percent,1,050_1998.xml
112 percent,1,050_1998.xml
2 percent,23,050_1998.xml
150 percent,2,050_1998.xml
97 percent,1,050_1998.xml
94 percent,1,050_1998.xml
120 percent,1,050_1998.xml
15 percent,6,050_1998.xml
5 per centum,1,050_1998.xml
1.6 per centum,1,050_1998.xml
10 per centum,1,050_1998.xml
50 per centum,1,050_1998.xml
90 percent,2,050_1998.xml
3 percent,20,050_1998.xml
4 percent,5,050_1998.xml
80 percent,7,050_1998.xml
75 percent,12,050_1998.xml
45 percent,2,050_1998.xml
40 percent,8,050_1998.xml
16 percent,1,050_1998.xml
1.3 percent,4,050_1998.xml
7 percent,2,050_1998.xml
55 percent,8,050_1998.xml
6 percent,5,050_1998.xml
60 percent,5,050_1998.xml
70 percent,1,050_1998.xml
1.1 percent,1,050_1998.xml
3.25 percent,2,050_1998.xml
3.4 percent,2,050_1998.xml
3.5 percent,2,050_1998.xml
95 percent,1,050_1998.xml
72 percent,1,050_1998.xml
30 percent,12,050_1999.xml
105 percent,1,050_1999.xml
10 percent,35,050_1999.xml
25 percent,26,050_1999.xml
5 percent,32,050_1999.xml
50 percent,21,050_1999.xml
20 percent,10,050_1999.xml
1 percent,35,050_1999.xml
35 percent,1,050_1999.xml
96 percent,1,050_1999.xml
100 percent,4,050_1999.xml
104 percent,1,050_1999.xml
108 percent,1,050_1999.xml
112 percent,1,050_1999.xml
2 percent,23,050_1999.xml
150 percent,2,050_1999.xml
65 percent,1,050_1999.xml
97 percent,1,050_1999.xml
94 percent,1,050_1999.xml
120 percent,1,050_1999.xml
15 percent,6,050_1999.xml
5 per centum,1,050_1999.xml
1.6 per centum,1,050_1999.xml
10 per centum,1,050_1999.xml
50 per centum,1,050_1999.xml
90 percent,2,050_1999.xml
3 percent,20,050_1999.xml
4 percent,5,050_1999.xml
80 percent,7,050_1999.xml
75 percent,12,050_1999.xml
45 percent,2,050_1999.xml
40 percent,8,050_1999.xml
16 percent,1,050_1999.xml
1.3 percent,4,050_1999.xml
7 percent,2,050_1999.xml
55 percent,8,050_1999.xml
6 percent,5,050_1999.xml
60 percent,5,050_1999.xml
70 percent,1,050_1999.xml
1.1 percent,1,050_1999.xml
3.25 percent,2,050_1999.xml
3.4 percent,2,050_1999.xml
3.5 percent,2,050_1999.xml
95 percent,1,050_1999.xml
72 percent,1,050_1999.xml
30 percent,12,050_2000.xml
105 percent,1,050_2000.xml
10 percent,34,050_2000.xml
25 percent,26,050_2000.xml
5 percent,25,050_2000.xml
50 percent,21,050_2000.xml
20 percent,10,050_2000.xml
1 percent,35,050_2000.xml
35 percent,1,050_2000.xml
96 percent,1,050_2000.xml
100 percent,7,050_2000.xml
104 percent,1,050_2000.xml
108 percent,1,050_2000.xml
112 percent,1,050_2000.xml
2 percent,23,050_2000.xml
150 percent,2,050_2000.xml
65 percent,1,050_2000.xml
97 percent,1,050_2000.xml
94 percent,1,050_2000.xml
120 percent,1,050_2000.xml
15 percent,5,050_2000.xml
5 per centum,1,050_2000.xml
1.6 per centum,1,050_2000.xml
10 per centum,1,050_2000.xml
50 per centum,1,050_2000.xml
90 percent,2,050_2000.xml
3 percent,20,050_2000.xml
4 percent,5,050_2000.xml
80 percent,7,050_2000.xml
75 percent,12,050_2000.xml
45 percent,2,050_2000.xml
40 percent,8,050_2000.xml
16 percent,1,050_2000.xml
1.3 percent,5,050_2000.xml
7 percent,2,050_2000.xml
55 percent,8,050_2000.xml
6 percent,5,050_2000.xml
60 percent,5,050_2000.xml
70 percent,1,050_2000.xml
1.1 percent,1,050_2000.xml
3.25 percent,2,050_2000.xml
3.4 percent,2,050_2000.xml
95 percent,1,050_2000.xml
72 percent,1,050_2000.xml
30 percent,12,050_2001.xml
105 percent,1,050_2001.xml
10 percent,34,050_2001.xml
25 percent,26,050_2001.xml
5 percent,25,050_2001.xml
50 percent,21,050_2001.xml
20 percent,10,050_2001.xml
1 percent,35,050_2001.xml
35 percent,1,050_2001.xml
96 percent,1,050_2001.xml
100 percent,7,050_2001.xml
104 percent,1,050_2001.xml
108 percent,1,050_2001.xml
112 percent,1,050_2001.xml
2 percent,23,050_2001.xml
150 percent,1,050_2001.xml
65 percent,1,050_2001.xml
97 percent,1,050_2001.xml
94 percent,1,050_2001.xml
120 percent,1,050_2001.xml
15 percent,5,050_2001.xml
5 per centum,1,050_2001.xml
1.6 per centum,1,050_2001.xml
10 per centum,1,050_2001.xml
50 per centum,1,050_2001.xml
90 percent,2,050_2001.xml
3 percent,20,050_2001.xml
4 percent,5,050_2001.xml
80 percent,7,050_2001.xml
75 percent,12,050_2001.xml
45 percent,2,050_2001.xml
40 percent,8,050_2001.xml
16 percent,1,050_2001.xml
1.3 percent,5,050_2001.xml
7 percent,2,050_2001.xml
55 percent,8,050_2001.xml
6 percent,5,050_2001.xml
